docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
134	243.0	2.0	2.0	122,500000	4,808111	image	9,616222
134	243.0	9.0	2.0	28,000000	3,332205	impala	6,664409
134	243.0	1.0	1.0	244,000000	5,497168	binary	5,497168
134	243.0	1.0	1.0	244,000000	5,497168	resources	5,497168
134	243.0	1.0	1.0	244,000000	5,497168	since	5,497168
134	243.0	1.0	1.0	244,000000	5,497168	supported	5,497168
134	243.0	2.0	1.0	122,500000	4,808111	wants	4,808111
134	243.0	2.0	1.0	122,500000	4,808111	options	4,808111
134	243.0	3.0	1.0	82,000000	4,406719	needs	4,406719
134	243.0	3.0	1.0	82,000000	4,406719	his	4,406719
134	243.0	34.0	2.0	8,147059	2,097657	are	4,195314
134	243.0	4.0	1.0	61,750000	4,123094	processing	4,123094
134	243.0	7.0	1.0	35,714286	3,575551	doing	3,575551
134	243.0	8.0	1.0	31,375000	3,446011	process	3,446011
134	243.0	54.0	2.0	5,500000	1,704748	and	3,409496
134	243.0	11.0	1.0	23,090909	3,139439	any	3,139439
134	243.0	13.0	1.0	19,692308	2,980228	files	2,980228
134	243.0	22.0	1.0	12,045455	2,488687	student	2,488687
134	243.0	22.0	1.0	12,045455	2,488687	with	2,488687
134	243.0	26.0	1.0	10,346154	2,336615	use	2,336615
134	243.0	29.0	1.0	9,379310	2,238506	there	2,238506
134	243.0	31.0	1.0	8,838710	2,179141	not	2,179141
134	243.0	43.0	1.0	6,651163	1,894792	what	1,894792
134	243.0	56.0	1.0	5,339286	1,675092	for	1,675092
134	243.0	99.0	1.0	3,454545	1,239691	is	1,239691
134	243.0	101.0	1.0	3,405941	1,225521	to	1,225521
