1 9_A.L.accessrate_de___Adoption	9_A.L.	0.880486275539945	0.538692739352395	0.6286307891685573
2 9_A.L.accessrate_de___Akklamation	9_A.L.	0.8515182563758428	0.6398639149614482	0.977378862657424
3 9_A.L.accessrate_de___Ambigramm	9_A.L.	0.990901620573351	0.5114403112997298	1.294427310272766
4 9_A.L.accessrate_de___Annihilation	9_A.L.	0.5082914916393061	0.4582303893626232	0.5852777768347204
5 9_A.L.accessrate_de___Antimaterie	9_A.L.	0.8998183212925166	0.5785999887591013	1.2297284254752587
6 9_A.L.accessrate_de___Apostel	9_A.L.	0.9603391302444108	0.4918396280557733	0.7387136716987823
7 9_A.L.accessrate_de___Assassinen	9_A.L.	0.8952605719557605	0.45672721894690915	0.9739751914868866
8 9_A.L.accessrate_de___Asthma	9_A.L.	0.8438964297323397	0.5534247657924877	0.7938411651410634
9 9_A.L.accessrate_de___BBC	9_A.L.	0.8351558500046986	0.5654943613537682	0.7825377160783977
10 9_A.L.accessrate_de___Bankier	9_A.L.	0.7777926174865496	0.6171701909241752	0.750626868842329
11 9_A.L.accessrate_de___Barcelona	9_A.L.	0.9976146523986156	0.4792417094587925	0.681005057974384
12 9_A.L.accessrate_de___Bauwerk	9_A.L.	0.8313791197628162	0.5481946541135666	0.7556349714146764
13 9_A.L.accessrate_de___Berlin	9_A.L.	1.0254252748987158	0.4160767401336838	0.9042480182836247
14 9_A.L.accessrate_de___Boston	9_A.L.	0.9382220349533292	0.4114128768502513	0.9441026086476331
15 9_A.L.accessrate_de___CERN	9_A.L.	0.8712816012799922	0.6834713971819646	1.0410261969760701
16 9_A.L.accessrate_de___Camcorder	9_A.L.	0.7865069489573057	0.45170516522552834	0.8561819027918038
17 9_A.L.accessrate_de___Camerlengo	9_A.L.	0.7334005924228294	0.6200800489736621	1.5518474049419038
18 9_A.L.accessrate_de___DVD	9_A.L.	0.9711635413572944	0.3942578457620526	0.9489464036207167
19 9_A.L.accessrate_de___Diabolus	9_A.L.	1.0607962258561467	0.643075794140967	1.100547728085143
20 9_A.L.accessrate_de___Donau	9_A.L.	1.2057996494151346	0.459023645054045	0.3988323762695694
21 9_A.L.accessrate_de___Dreifaltigkeit	9_A.L.	0.9466115405751733	0.4470292900077005	0.8558954017678512
22 9_A.L.accessrate_de___Energiequelle	9_A.L.	0.8753891225929543	0.6447419805578023	0.7596602930059928
23 9_A.L.accessrate_de___Engelsburg	9_A.L.	0.8633698784494236	0.5516305408135594	0.9800088590579584
24 9_A.L.accessrate_de___Erkenntnis	9_A.L.	0.88947316177975	0.49544906174532927	0.8132370626322257
25 9_A.L.accessrate_de___Erleuchtung	9_A.L.	0.7738320125527327	0.43090372509664715	0.8968508592536931
26 9_A.L.accessrate_de___Ertrinken	9_A.L.	0.7688542650130442	0.4751966649255915	0.8908747510834883
27 9_A.L.accessrate_de___Erzählperspektive	9_A.L.	1.0071380144376332	0.6494464350923674	0.8376238063854425
28 9_A.L.accessrate_de___Farce	9_A.L.	0.8618214331746603	0.49764405222363167	0.8371612634720461
29 9_A.L.accessrate_de___Feuer	9_A.L.	0.9897523790434711	0.4073257872351036	1.0526106174681955
30 9_A.L.accessrate_de___Fiktion	9_A.L.	0.9227936910972186	0.5319124784377584	0.8748360944545095
31 9_A.L.accessrate_de___Fluss	9_A.L.	0.9541027338965422	0.4947565677556527	0.8095727966668519
32 9_A.L.accessrate_de___Freimaurerei	9_A.L.	0.804928791128663	0.737764107915059	0.7932336376951018
33 9_A.L.accessrate_de___Ganges	9_A.L.	0.8594744997432137	0.5099489765757262	0.8997848185205927
34 9_A.L.accessrate_de___Gedicht	9_A.L.	0.9384649482440021	0.5844741091592116	0.7487443214253278
35 9_A.L.accessrate_de___Geheimbund	9_A.L.	0.8727964298338129	0.6278028160302644	1.0069947908125716
36 9_A.L.accessrate_de___Hawking-Strahlung	9_A.L.	0.6907021689404708	0.6455773878149481	0.6925752718458047
37 9_A.L.accessrate_de___Heparin	9_A.L.	0.9585963823389941	0.49324607816387184	0.7361358563834941
38 9_A.L.accessrate_de___Hypothese	9_A.L.	0.756333539075738	0.5041752581121762	0.6353622384513459
39 9_A.L.accessrate_de___Häresie	9_A.L.	0.9441519119474971	0.5959343185406812	0.7962217876980011
40 9_A.L.accessrate_de___Hörbuch	9_A.L.	0.7410398373522329	0.49664238006971967	0.8296253674264537
41 9_A.L.accessrate_de___Illuminatenorden	9_A.L.	0.9041243731478686	0.5844098630181902	1.113355130677773
42 9_A.L.accessrate_de___Illumination	9_A.L.	0.7598152407299029	0.43439961933615767	0.9615315766493139
43 9_A.L.accessrate_de___Illuminatus!	9_A.L.	0.8849841688379582	0.5629021564782316	1.1523117840085617
44 9_A.L.accessrate_de___Israel	9_A.L.	0.9972132545485525	0.8469388646549711	0.6630902886218332
45 9_A.L.accessrate_de___Italien	9_A.L.	0.9570729218986392	0.5374985837028968	0.7030527679880765
46 9_A.L.accessrate_de___Jambus	9_A.L.	1.0225494128843953	0.6780827373275712	0.7849049730493372
47 9_A.L.accessrate_de___Kameramann	9_A.L.	0.7351897266827727	0.45333574684319944	0.827305589640981
48 9_A.L.accessrate_de___Kardinal	9_A.L.	0.8239696263721409	0.6966644824934585	0.8193705902927185
49 9_A.L.accessrate_de___Keuschheit	9_A.L.	0.8982025350880534	0.4098636032755369	0.759932702953797
50 9_A.L.accessrate_de___Klaustrophobie	9_A.L.	0.5379782924305826	0.6811003017769788	0.6929318123312264
51 9_A.L.accessrate_de___Konklave	9_A.L.	0.8272911103571221	0.7671362964603374	1.0231054209002033
52 9_A.L.accessrate_de___Kontinent	9_A.L.	0.9962970548962887	0.4743725671475687	0.9476956958773223
53 9_A.L.accessrate_de___Kooperation	9_A.L.	0.9586749961289104	0.6459031264860917	0.6278095699777129
54 9_A.L.accessrate_de___Kunstgeschichte	9_A.L.	0.9291526067188174	0.5428639401122235	0.7513306961894628
55 9_A.L.accessrate_de___Kunstwerk	9_A.L.	0.7526470896164935	0.47255158816665754	0.8920174308656917
56 9_A.L.accessrate_de___Kuppel	9_A.L.	0.7921598418068656	0.4684777884631139	0.812002798145686
57 9_A.L.accessrate_de___Kurie	9_A.L.	0.8946603264752734	0.5038511771618404	0.9983320738902265
58 9_A.L.accessrate_de___Legende	9_A.L.	0.920796544729785	0.553671084735721	0.8502764094805807
59 9_A.L.accessrate_de___Leihe	9_A.L.	0.7899610141257771	0.6430197555649533	0.7168333681714781
60 9_A.L.accessrate_de___Leutnant	9_A.L.	0.9213178470637063	0.3340790477648859	1.0075307937191393
61 9_A.L.accessrate_de___Luft	9_A.L.	0.9526204826680696	0.6050202915348631	0.7610655956143061
62 9_A.L.accessrate_de___Mathematiker	9_A.L.	0.8117940047745907	0.5222795263689446	0.8418649636731206
63 9_A.L.accessrate_de___Michelangelo	9_A.L.	1.0274491401364134	0.7785819740540502	0.5946352221709026
64 9_A.L.accessrate_de___Nekropole	9_A.L.	0.836661211925354	0.7714980934680127	0.9610925624286015
65 9_A.L.accessrate_de___Nil	9_A.L.	0.8882317634265551	0.5028068067561068	0.8080944533067198
66 9_A.L.accessrate_de___Obduktion	9_A.L.	0.8098727560253777	0.6488662153110085	0.9478300962945045
